DLR_KEY,DLR_TOP_LVL,DLR_TOP_LVL_DESC,DLR_GRP_ID,DLR_GRP_NM,DLR_ID,BRANCH_ESTB_DT,BRANCH_CLOSED_DT,SELLG_AGRMT_RQRD_FLG,SELLG_AGRMT_12B1_FLG,PAYOUT_FREQ_CD,PAYOUT_FREQ_DESC,STMT_FREQ_CD,STMT_FREQ_DESC,RECV_12B1_TAPE_FLG,AUTO_DIVD_CHK_FLG,WIRE_INCL_ACCRL_FLG,SIPC_INSD_FLG,DLR_FDIC_SELL_FLG,SEC_ID,MBR_SHIP_TYPE_CD,MBR_SHIP_TYPE,INVAL_REP_HNDLG_CD,INVAL_REP_HNDLG_DESC,INVMT_SLIP_ADDR_CD,INVMT_SLIP_ADDR,TRSTE_DFLT_DLR_ID,GRP_SALES_CHNL_ID,GRP_FINCL_INST_ID,DIVD_CONFIRM_SPRSN_FLG,DAILY_CONFIRM_SPRSN_FLG,ONLN_INVAL_REP_HNDLG_FLG,DLR_REP_ST_LIC_VLDN_FLG,DLR_INVAL_REP_ST_LIC_ACTN_FLG,NASD_REGSTN_VLDN_LIC_FLG,INVAL_REP_NASD_REGSTR_FLG,DLR_NM,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,ADDR_LINE_4,CITY_NM,ST,POSTL_ZIP_CD,CRTY,ROW_STRT_DTTM,ROW_STOP_DTTM,CURR_ROW_FLG,ETL_LOAD_CYC_KEY,SRC_SYS_ID,SPR_ONBS_FLG,ONBS_FLG,INTRL_CNTL_DOC_DT,LTST_CNTL_AUDT_RECPT_DT,INACTV_DT,ACTV_FLG
287,All,All Dealers,39,MASSACHUSETTS MUTUAL LIFE,5165,2004-06-03 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5165.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,1295 STATE STREET MIP C130,,,,SPRINGFIELD,MA,1111.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
288,All,All Dealers,,FOLGER NOLAN FLEMING & DOUGLAS,275,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,275.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FOLGER NOLAN FLEMING & DOUGLAS,725 15TH ST NW,,,,WASHINGTON,DC,20005.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
289,All,All Dealers,13,VOYA,291,2005-12-08 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,291.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,VOYA RETIREMENT ADVISORS LLC,400 ATRIUM DRIVE,,,,SOMERSET,NJ,8873.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,Y,2011-09-15 00:00:00,,,Y
290,All,All Dealers,,EMMETT A LARKIN CO INF,371,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,371.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,EMMETT A LARKIN CO INF,ATTN MELVIN L PETERSON,100 BUSH ST STE 1000,,,SAN FRANCISCO,CA,94104.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
291,All,All Dealers,00,STEPHENS INC,419,2006-01-19 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,419.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,STEPHENS INC,111 CENTER ST,,,,LITTLE ROCK,AR,72201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-27 00:00:00,,,Y
292,All,All Dealers,60,THE MUNICENTER,582,2003-04-14 00:00:00,2016-06-09 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,582.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,THE MUNICENTER LLC,4500 MAIN STREET,,,,KANSAS CITY,MO,64111.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
293,All,All Dealers,39,MASSACHUSETTS MUTUAL LIFE,678,2006-02-23 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,678.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GPC SECURITIES INC,1201 PEACHTREE ST NE,400 COLONY SQUARE,,,ATLANTA,GA,30361.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2012-11-16 00:00:00,,,Y
294,All,All Dealers,52,RBC CAPITAL MARKETS,1101,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,235.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RBC CAPITAL MARKETS CORPORATION,60 SOUTH SIXTH STREET PO8,,,,MINNEAPOLIS,MN,55402.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2012-11-16 00:00:00,,,Y
295,All,All Dealers,80,KEY BANK NATIONAL ASSOCIATION,2205,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2205.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,KEYBANK NATIONAL ASSOCIATION,4900 TIEDEMAN RD 3RD FL,,,,BROOKLYN,OH,44144.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-15 00:00:00,,,Y
296,All,All Dealers,12,HAND SECURITIES,5950,2003-08-15 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5950.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,HAND BENEFITS & TRUST COMPANY,6 RHOADS DR STE 7,,,,UTICA,NY,13502.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-14 00:00:00,,,Y
297,All,All Dealers,,CIRCLE TRUST CO,5951,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5951.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CIRCLE TRUST CO,METRO CENTER,1 STATION PLACE,,,STANFORD,CT,6902.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
298,All,All Dealers,41,MID ATLANTIC,101,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,101.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,MID ATLANTIC CLEARING & SETTLEMENT,1251 WATERFRONT PL,,,,PITTSBURGH,PA,15222.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
299,All,All Dealers,00,KOHN (LM) & COMPANY,194,2009-01-08 00:00:00,2017-07-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,194.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,KOHN (LM) & COMPANY,9810 MONTGOMERY RD,,,,CINCINNATI,OH,45242.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2014-06-12 00:00:00,,,Y
300,All,All Dealers,83,NATIONAL FINANCIAL SERVICES CORP,226,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,226.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,NATIONAL FINANCIAL SERVICES CORP,499 WASHINGTON BLVD FL 5,,,,JERSEY CITY,NJ,7310.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,Y,2011-08-19 00:00:00,2019-02-28 00:00:00,,Y
301,All,All Dealers,46,APEX CLEARING CORP,234,2002-05-25 00:00:00,2016-06-09 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,234.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,PENSON FINANCIAL SERVICES INC,1700 PACIFIC AVE STE 1400,,,,DALLAS,TX,75201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
302,All,All Dealers,00,LAZARD CAPITAL MARKETS LLC,308,2002-05-25 00:00:00,2015-02-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,308.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LAZARD CAPITAL MARKETS LLC,600 5TH AVE,,,,NEW YORK,NY,10020.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-08-13 00:00:00,,,Y
303,All,All Dealers,40,MET LIFE SECURITIES,484,2007-11-15 00:00:00,2017-06-21 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,484.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,METLIFE SECURITIES INC,11225 NORTH COMMUNITY HOUSE ROAD,GRAGG BUILDING THIRD FLOOR,,,CHARLOTTE,NC,28277.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
304,All,All Dealers,,QUASAR DISTRIBUTORS LLC,5952,2003-10-15 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5952.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,QUASAR DISTRIBUTORS LLC,700 17TH ST 3RD FL,,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
305,All,All Dealers,,HCA SECURITIES,8000,2002-05-25 00:00:00,2011-04-14 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,HCA SECURITIES,FIRST UNION NATIONAL BANK,ONE SEAGATE,,,TOLEDO,OH,43604.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
306,All,All Dealers,01,BROADRIDGE,5954,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5954.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,MATRIX TRUST COMPANY,700 17TH STREET,SUITE 300,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2012-11-16 00:00:00,,,Y
307,All,All Dealers,,SEI TRUST CO,5955,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5955.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SEI TRUST CO,ONE FREEDOM VALLEY DR,,,,OAKS,PA,19456.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
308,All,All Dealers,,"HARBOR FUNDS DISTRIBUTORS, INC.",5700,2002-03-11 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"HARBOR FUNDS DISTRIBUTORS, INC.",111 S WACKER DR,34TH FLOOR,,,CHICAGO,IL,60606.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
309,All,All Dealers,,CHARLES SCHWAB & CO INC,5701,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CHARLES SCHWAB & CO INC,ATTN MUTUAL FUND DEPT,101 MONTGOMERY ST,,,SAN FRANCISCO,CA,94104.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
310,All,All Dealers,,NATIONAL FINANCIAL SERVICES,5702,2002-05-25 00:00:00,2007-11-21 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NATIONAL FINANCIAL SERVICES,200 LIBERTY ST,1 WORLD FINANCIAL CENTER,,,NEW YORK,NY,10281.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
311,All,All Dealers,,SEI TRUST CO,5958,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5958.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SEI TRUST CO,ONE FREEDOM VALLEY DR,,,,OAKS,PA,19456.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
97,All,All Dealers,,TRADEBRIDGE INC,707134,2006-07-05 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,7134.0,2,Third Party Administrator,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,TRADEBRIDGE INC,828 SOUTH CHARLES STREET,,,,BALTIMORE,MD,21230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
98,All,All Dealers,,CIRCLE TRUST CO,505951,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5951.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,CIRCLE TRUST CO,METRO CENTER,1 STATION PLACE,,,STANFORD,CT,6902.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
99,All,All Dealers,,NATIONAL CLEARING CORP,8273,2002-05-25 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,8273.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NATIONAL CLEARING CORP,FORMERLY JB OXFORD & CO,9665 WILSHIRE BLVD 3RD FLOOR,,,BEVERLY HILLS,CA,90212.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
100,All,All Dealers,46,APEX CLEARING CORP,209008,2006-06-02 00:00:00,2013-09-06 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,AMERICAN SECURITIES GROUP INC,400 S. DIXIE HIGHWAY,#220,,,BOCA RATON,FL,33432.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
101,All,All Dealers,00,EAGLE ONE INVESTMENTS LLC,209040,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,EAGLE ONE INVESTMENTS LLC,401 WESTVIEW COURT,PO BOX 886,,,WASHINGTON,IA,52353.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2012-07-19 00:00:00,,,Y
102,All,All Dealers,00,LEADERS GROUP INC,209072,2004-06-03 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LEADERS GROUP INC,26 W DRY CREEK CIRCLE,STE 575,,,LITTLETON,CO,80120.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-11-29 00:00:00,,,Y
103,All,All Dealers,05,BROWN BROTHERS HARRIMAN,209104,2006-10-03 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,10.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BROWN BROS HARRIMAN - PERU ACCTS,INVESTMENT FUNDS GLOBAL DIST CENTER,525 WASHINGTON BLVD,,,JERSEY CITY,NJ,7310.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
104,All,All Dealers,,CLEARY GULL IMS,209136,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,30.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CLEARY GULL IMS,100 E WISCONSIN AVE,,,,MILWAUKEE,WI,53202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
105,All,All Dealers,,GAIL WEISS & ASSOCIATES,707136,2003-10-02 00:00:00,2014-06-03 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,761.0,2,Third Party Administrator,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GAIL WEISS & ASSOCIATES,828 S CHARLES ST,,,,BALTIMORE,MD,21230.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
106,All,All Dealers,31,GREAT WEST,500257,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,257.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,GWFS  EQUITIES INC,8515 E ORCHARD RD # 2T2,,,,GREENWOOD VILLAGE,CO,80111.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-15 00:00:00,,,Y
107,All,All Dealers,97,LPL,209009,2007-08-10 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,75.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,AXA ADVISORS LLC,1290 AVENUE OF THE AMERICAS,,,,NEW YORK,NY,10104.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2011-09-26 00:00:00,,,Y
108,All,All Dealers,,XCU CAPITAL,209041,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,262.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,XCU CAPITAL,CLEARING THRU BNY CLEARING,111 E KILBOURN AVE,,,MILWAUKEE,WI,53202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
109,All,All Dealers,52,RBC CAPITAL MARKETS,209073,2003-11-03 00:00:00,2019-01-08 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,235.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LEGACY ASSET SECURITIES,1800 WEST LOOP SOUTH,STE 1790,,,HOUSTON,TX,77027.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-10-25 00:00:00,,,Y
110,All,All Dealers,46,APEX CLEARING CORP,209105,2003-08-14 00:00:00,2016-06-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,234.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,PENSON FINANCIAL SERVICES INC,1700 PACIFIC AVE,STE 1400,,,DALLAS,TX,75201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
111,All,All Dealers,,T ROWE PRICE RETIREMENT PL SERV,209137,2003-07-08 00:00:00,2003-08-18 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,T ROWE PRICE RETIREMENT PL SERV,PO BOX 17463,,,,BALTIMORE,MD,21297.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
112,All,All Dealers,01,BROADRIDGE,505954,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5954.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,MATRIX TRUST COMPANY,700 17TH STREET,SUITE 300,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-20 00:00:00,,,Y
113,All,All Dealers,03,BNY MELLON,500963,2002-05-25 00:00:00,2016-06-23 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,963.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,THE BANK OF NEW YORK MELLON,301 N CHURCH ST,,,,WINSTON SALEM,NC,27150.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-19 00:00:00,,,Y
171,All,All Dealers,70,MANUFACTURERS & TRADERS TRUST COMPANY/WILMINGTON TRUST,502128,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2128.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,T. ROWE PRICE TRUST COMPANY,110 SOUTH PACA ST,,,,BALTIMORE,MD,21203.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-19 00:00:00,,,Y
172,All,All Dealers,58,T ROWE PRICE,505968,2005-09-28 00:00:00,2018-07-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5968.0,1,Trustee,R,Reject,Z,No investment slip is included,207117.0,,207117.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,2000 CROWN COLONY DR,,,,HOUGHS NECK,MA,2169.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-20 00:00:00,,,Y
173,All,All Dealers,01,BROADRIDGE,507120,2009-10-11 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,1,Trustee,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,ADP BROKER DEALER,71 HANOVER RD,,,,FLORHAM PARK,NJ,7932.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-20 00:00:00,,,Y
174,All,All Dealers,,NATIONAL CLEARING CORP,508273,2002-05-25 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,8273.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,NATIONAL CLEARING CORP,FORMERLY JB OXFORD & CO,9665 WILSHIRE BLVD 3RD FLOOR,,,BEVERLY HILLS,CA,90212.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
175,All,All Dealers,,FLEET INVESTMENT SERVICES,500913,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,913.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,FLEET INVESTMENT SERVICES,159 EAST MAIN ST,,,,ROCHESTER,NY,14638.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
176,All,All Dealers,,BNY INVESTMENT CENTER,209017,2002-07-16 00:00:00,2015-12-16 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,262.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,BNY INVESTMENT CENTER,1633 BROADWAY 9TH FL,,,,MANHATTAN,NY,10019.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
177,All,All Dealers,,GENEOS WEALTH MANAGEMENT INC,209049,2003-07-07 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GENEOS WEALTH MANAGEMENT INC,4700 SOUTH SYRACUSE PARKWAY,SUITE 1000,,,DENVER,CO,80237.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
178,All,All Dealers,,"LANGDON & SHAW SECURITIES, INC",209081,2008-11-19 00:00:00,2016-06-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,"LANGDON & SHAW SECURITIES, INC",320 N MERIDIAN ST,SUITE 908,,,INDIANAPOLIS,IN,46204.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
179,All,All Dealers,00,RFS PARTNERS,209113,2006-08-17 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RFS PARTNERS,PO BOX 87,,,,DENVER,CO,80201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-27 00:00:00,,,Y
180,All,All Dealers,,NRP FINANCIAL INC,209145,2009-06-22 00:00:00,2011-04-08 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NRP FINANCIAL INC,PO BOX 998,,,,BRYAN,OH,43506.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
181,All,All Dealers,,FISERV INVESTMENT SUPPORT SERVICES,502258,2002-05-25 00:00:00,2016-06-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2258.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,FISERV INVESTMENT SUPPORT SERVICES,717 17TH ST STE 2600,,,,DENVER,CO,80202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
